client_id,preferred_location,min_budget_DZD,max_budget_DZD,min_area,max_area,preferred_property_type,marital_status,has_kids,property_id,location,price_DZD,area,property_type,rooms,schools_nearby,hospitals_nearby,parks_nearby,public_transport_score,match
4d01a1a0,Blida,6814105,8763552,76,134,villa,single,False,10474,Algiers,8593708,121,villa,6,2,2,2,9,1
229ec5a7,Tizi Ouzou,6053460,8334408,88,137,apartment,divorced,False,17881,Algiers,6299663,99,duplex,6,2,2,1,8,1
b6e21cf0,Oran,5095276,7170524,70,123,villa,divorced,False,12743,Tizi Ouzou,5965675,106,apartment,2,2,2,1,8,1
84b65651,Constantine,7003703,10243438,97,132,apartment,divorced,True,19083,Tizi Ouzou,10125686,109,duplex,3,2,0,0,5,1
8e62f8e8,Blida,6268385,8162180,87,136,duplex,divorced,True,17831,Algiers,6332759,101,apartment,5,1,2,0,10,1
04240331,Algiers,5043859,8434598,80,105,duplex,single,False,19571,Bejaia,6749795,82,villa,5,2,1,0,8,1
a34fd295,Algiers,7955404,9367726,99,153,villa,divorced,True,14778,Bejaia,8647107,146,villa,2,1,0,1,4,1
c08cbe40,Algiers,7226655,9988535,81,141,villa,single,False,12280,Bejaia,7381846,123,duplex,2,1,1,2,10,1
fd5841f0,Bejaia,5871444,9388024,96,131,villa,married,True,18843,Blida,6152674,106,villa,5,1,1,2,4,1
c1da0047,Oran,6710132,8221781,82,111,villa,divorced,False,10227,Tizi Ouzou,7363004,106,apartment,4,2,0,1,7,1
ee8c6b8f,Oran,7077750,10406100,70,100,duplex,married,False,16189,Constantine,8350345,70,villa,5,3,2,1,5,1
4eeb155f,Blida,5890534,9275602,93,124,duplex,married,True,11693,Tizi Ouzou,6499288,100,duplex,3,2,1,2,6,1
a2901de6,Oran,7787390,10053897,85,136,apartment,divorced,False,14939,Bejaia,8460672,90,duplex,2,3,2,0,10,1
c2cedb0c,Oran,6013607,7171900,96,128,apartment,married,True,19155,Algiers,6928426,121,duplex,4,0,1,2,8,1
6537208b,Algiers,5741854,7181057,95,127,apartment,married,False,17182,Constantine,7137412,101,duplex,5,3,0,1,9,1
fddb0487,Tizi Ouzou,7952051,9915244,79,105,duplex,single,False,14021,Oran,8308292,80,villa,3,2,1,2,9,1
408baae1,Constantine,6921253,8380856,95,152,apartment,single,False,16054,Algiers,7766282,100,villa,5,2,1,0,9,1
88292ab1,Oran,7141080,11052173,94,130,duplex,divorced,False,15624,Blida,7163738,95,duplex,6,1,1,0,8,1
14cd9484,Algiers,5731152,7914605,75,111,duplex,married,True,12556,Constantine,6539576,92,duplex,4,0,2,2,7,1
a9e31325,Blida,5973316,9106715,99,129,duplex,divorced,True,14511,Algiers,7044768,104,apartment,4,2,2,1,9,1
2249b365,Blida,6816891,10204063,84,110,duplex,divorced,True,18298,Blida,7691839,100,duplex,6,1,1,1,9,1
eb0372db,Algiers,6868533,9353461,85,113,apartment,married,False,17501,Blida,8436168,103,villa,5,2,2,1,7,1
447c1c3e,Tizi Ouzou,7429283,9945982,87,118,duplex,divorced,False,12384,Oran,9405875,109,duplex,2,0,2,1,9,1
aeca03cc,Oran,7324605,10775848,93,141,villa,divorced,True,17665,Constantine,10060408,131,apartment,6,0,1,0,4,1
fdab51b6,Constantine,7891111,10080145,75,100,villa,divorced,False,13876,Tizi Ouzou,9175052,79,duplex,4,0,0,2,9,1
229a39b9,Algiers,7000261,8069397,72,117,duplex,divorced,False,16792,Algiers,7266520,89,apartment,5,1,2,2,5,1
3262383d,Bejaia,5311422,8387059,95,151,apartment,married,True,18638,Tizi Ouzou,8349588,114,duplex,6,1,2,0,6,1
ae4d5839,Bejaia,6536125,10487539,85,115,villa,married,False,19294,Blida,9255750,91,villa,5,1,1,0,6,1
d5c9adfd,Bejaia,6683098,10249126,80,109,apartment,divorced,True,15020,Blida,8906139,106,villa,3,0,0,1,10,1
b7f9d146,Tizi Ouzou,6916903,8439441,76,132,apartment,single,False,17912,Constantine,8330309,80,apartment,4,0,0,0,9,1
2578c519,Algiers,5148089,7317799,82,124,apartment,single,False,14281,Algiers,5525661,94,apartment,5,3,2,1,6,1
0fa11375,Oran,5523049,8787550,93,146,villa,married,True,12799,Tizi Ouzou,6142788,127,apartment,6,0,1,2,4,1
7ec10861,Oran,6381640,8786831,75,125,villa,divorced,False,16633,Blida,8390089,75,villa,3,1,0,1,10,1
8be03eb9,Tizi Ouzou,5202525,8270840,70,124,villa,married,True,10091,Tizi Ouzou,5207995,82,villa,2,1,2,1,7,1
f61eb5b2,Constantine,5482462,9009621,78,106,villa,divorced,False,13182,Oran,6992275,83,apartment,2,2,0,0,4,1
df555d9b,Constantine,6517455,9608324,82,108,apartment,single,False,17301,Oran,8796167,100,villa,6,2,0,0,3,1
d79f8391,Tizi Ouzou,7490792,9639268,97,126,apartment,single,True,15163,Blida,7906446,113,apartment,5,1,2,0,3,1
9624aed5,Bejaia,6164571,9907294,79,129,villa,single,False,17215,Constantine,8222758,105,apartment,5,3,1,2,6,1
aad1e39b,Constantine,5485169,8999632,83,143,villa,single,False,16685,Algiers,5855196,91,apartment,6,2,1,1,5,1
441d30f8,Tizi Ouzou,7214878,10352181,96,149,apartment,married,False,15511,Tizi Ouzou,7805738,110,villa,5,3,0,0,9,1
b53591ff,Oran,5731579,6802696,97,123,duplex,divorced,False,15280,Algiers,6310281,108,apartment,5,3,2,0,4,1
86e5ec38,Algiers,6712306,10331863,70,121,apartment,married,False,13737,Constantine,9123731,79,duplex,6,3,1,1,4,1
60e5236b,Oran,7167482,9347576,83,107,duplex,divorced,False,14085,Constantine,8194782,103,villa,3,3,0,1,7,1
a16b0e26,Tizi Ouzou,5952118,8845748,96,123,apartment,single,True,16798,Bejaia,7099614,109,villa,5,1,2,0,8,1
9df2e887,Blida,6770436,10234781,77,102,duplex,single,True,12415,Bejaia,9391691,81,villa,6,3,2,2,10,1
ec2cad90,Bejaia,5942178,8513676,77,130,duplex,married,False,13509,Tizi Ouzou,6393334,82,apartment,5,1,2,0,6,1
86764d80,Constantine,7830670,10871107,86,113,apartment,divorced,False,13330,Blida,9988555,103,villa,2,3,1,2,8,1
465b0836,Constantine,7009354,10571899,82,123,apartment,divorced,False,14756,Oran,9341229,89,duplex,6,0,1,2,3,1
c46b21ef,Tizi Ouzou,6923425,9202178,80,134,duplex,divorced,True,11245,Tizi Ouzou,8155341,121,apartment,6,1,2,0,3,1
d6023e74,Bejaia,7031090,8554899,75,101,apartment,single,False,11375,Oran,7218580,95,apartment,2,0,1,0,4,1
1a5b3576,Tizi Ouzou,5825008,7514165,73,121,villa,divorced,False,13272,Blida,6608672,120,duplex,4,3,0,0,8,1
da806dc7,Algiers,5627653,7016248,81,110,villa,single,False,16985,Algiers,6714679,104,duplex,2,1,1,2,5,1
65b6e7e4,Constantine,7342048,8837177,77,135,apartment,married,False,11155,Blida,8242082,96,duplex,3,2,2,2,7,1
936637e5,Blida,6389148,7485035,100,135,apartment,single,False,13838,Algiers,6732509,124,villa,5,0,2,1,4,1
cb9242ad,Oran,6608221,7619686,70,103,villa,single,True,14465,Algiers,7376660,103,apartment,5,3,0,1,10,1
40ac832f,Algiers,6548057,10543438,71,92,villa,divorced,True,17879,Algiers,9949304,85,apartment,4,2,1,2,8,1
8f03be58,Algiers,5806551,9133722,98,141,villa,single,False,16012,Blida,7542057,124,apartment,4,3,1,0,4,1
6229a1e3,Algiers,6538131,7901807,82,105,duplex,divorced,False,17465,Oran,7664940,87,apartment,2,3,2,1,8,1
8bed2281,Blida,5758738,8784552,85,133,duplex,divorced,False,14845,Tizi Ouzou,7329240,115,villa,6,0,2,1,3,1
442be6d1,Bejaia,6569793,10505555,81,141,apartment,married,True,19405,Tizi Ouzou,6618664,91,duplex,4,2,2,2,8,1
48a475ff,Blida,5094724,8592480,92,135,duplex,divorced,False,19617,Algiers,8493332,100,duplex,4,2,1,1,10,1
563024b7,Oran,5167343,6554519,94,121,duplex,divorced,True,15105,Blida,5916227,98,villa,5,2,2,0,10,1
49167830,Oran,7677400,9642112,79,128,villa,single,True,17293,Constantine,8619565,99,apartment,3,1,0,1,5,1
23f8f544,Blida,5961661,8940987,82,142,apartment,married,True,14995,Algiers,7770180,95,villa,2,3,0,1,4,1
4a2ec529,Tizi Ouzou,6630842,8728915,91,125,villa,divorced,True,16298,Constantine,7669647,113,villa,5,0,0,1,8,1
4cb12ebf,Constantine,6259988,8127778,76,122,apartment,divorced,True,15962,Oran,6554617,91,villa,6,2,0,2,10,1
81d22224,Bejaia,5624175,8859477,90,111,apartment,single,True,17385,Bejaia,6352715,91,villa,4,3,1,1,7,1
cc170db6,Algiers,5905681,9592733,78,120,villa,divorced,True,19605,Algiers,8359924,84,apartment,5,0,1,1,3,1
ffc0f8c4,Oran,6342202,7976737,74,115,duplex,married,True,16666,Constantine,7435066,81,apartment,4,2,2,0,8,1
c591a47e,Bejaia,6028217,9027533,84,131,apartment,married,True,13380,Oran,8399543,130,apartment,5,1,0,2,8,1
e9fab306,Bejaia,7877713,9431460,79,131,apartment,divorced,True,17098,Constantine,8634514,90,duplex,4,1,0,2,3,1
612d19c5,Oran,5062395,7138660,97,137,duplex,divorced,False,15286,Blida,7059264,112,duplex,4,1,1,0,6,1
5034ad22,Blida,5762298,8425566,76,100,apartment,married,True,12682,Bejaia,6350062,99,duplex,6,3,2,1,10,1
b9e8115a,Bejaia,7806760,10122978,96,135,duplex,divorced,False,15121,Oran,8781612,101,duplex,4,0,1,0,6,1
66618705,Algiers,5950981,8183385,82,126,apartment,divorced,False,13808,Algiers,7748526,108,villa,4,3,2,1,9,1
6fc6a6ca,Oran,7856587,10814607,71,93,duplex,divorced,True,13462,Blida,9784789,79,villa,2,0,0,2,4,1
25c7f3cd,Constantine,6448669,10284555,96,136,villa,divorced,True,19175,Oran,6547057,109,apartment,5,3,0,0,7,1
f6a22dff,Algiers,5117537,8572483,96,133,duplex,single,False,13039,Oran,7508352,104,villa,3,0,1,2,8,1
0c6236a0,Tizi Ouzou,7876481,10196380,96,144,duplex,married,False,12103,Tizi Ouzou,9862918,120,duplex,2,1,0,2,3,1
2eeb6c80,Blida,7219346,8755763,96,141,apartment,divorced,True,16890,Algiers,8228202,134,apartment,3,1,0,1,4,1
c481e19c,Oran,5736589,8059616,71,116,apartment,divorced,False,11168,Tizi Ouzou,7479505,102,apartment,3,3,1,2,10,1
246bff04,Tizi Ouzou,5873878,9072676,74,99,villa,divorced,False,11814,Oran,8413692,84,villa,3,3,2,0,9,1
d6b34cb4,Algiers,5613469,7413837,87,134,duplex,divorced,False,17153,Algiers,7215160,130,villa,5,3,2,2,4,1
4068e4b7,Oran,7245462,8279391,71,116,duplex,divorced,False,17315,Blida,7847349,88,duplex,3,0,0,2,10,1
5954a613,Blida,5320676,6369646,92,125,apartment,single,True,17280,Oran,6084227,108,villa,6,0,2,0,5,1
f2640c2e,Constantine,6271411,9181467,97,124,duplex,divorced,False,13209,Blida,8829833,114,apartment,5,3,0,1,5,1
e332e0ed,Bejaia,7263672,8491258,93,146,duplex,single,True,15807,Oran,8151352,107,apartment,5,1,1,1,7,1
76f73e13,Oran,5390618,8717609,89,136,apartment,married,True,10397,Bejaia,6733022,101,duplex,2,0,0,2,7,1
f4375b4e,Algiers,5067375,8825087,76,100,villa,divorced,True,18146,Algiers,6814173,84,villa,4,3,0,1,3,1
b772a0b2,Oran,7415608,8716950,78,138,duplex,single,False,15167,Tizi Ouzou,8176563,135,apartment,2,0,0,2,7,1
7dc063bd,Bejaia,6133614,8406904,78,114,apartment,divorced,False,14168,Algiers,7769309,99,villa,3,2,2,2,10,1
0af21546,Oran,5362320,6555888,96,119,duplex,married,True,11486,Tizi Ouzou,6306136,108,duplex,2,2,1,1,8,1
d73cb6e2,Oran,7194230,10125571,82,109,villa,married,False,10732,Bejaia,8484498,88,apartment,2,2,2,0,9,1
857e8902,Algiers,6440081,8054103,71,125,villa,divorced,True,15621,Algiers,7802433,109,duplex,6,0,1,0,6,1
610b909c,Bejaia,5972093,7718974,92,125,duplex,divorced,False,18927,Constantine,7664824,121,apartment,3,2,2,0,7,1
8a368b24,Tizi Ouzou,5085579,7018139,70,90,villa,married,True,11440,Constantine,5632899,77,apartment,5,2,0,0,6,1
b9b788e8,Blida,7901216,10411593,73,99,villa,single,False,15532,Constantine,9858036,98,villa,6,3,2,1,7,1
c4891da2,Blida,5334532,8633260,76,135,apartment,divorced,False,18052,Bejaia,7236203,129,villa,6,1,2,0,9,1
42c5e350,Bejaia,7577097,8885857,81,130,villa,married,True,16809,Constantine,8751112,125,apartment,2,0,2,1,4,1
cca86551,Blida,5313128,9115067,90,132,apartment,married,True,12841,Oran,7690024,111,apartment,5,0,0,1,4,1
ded51589,Tizi Ouzou,6151813,7473841,72,108,villa,married,True,11115,Bejaia,7171384,81,duplex,3,1,1,1,5,1
91f1c2e2,Blida,7299520,10480498,73,119,duplex,single,True,16214,Blida,8844395,73,duplex,2,2,2,1,8,1
ae424b00,Bejaia,6293645,7413594,97,130,duplex,single,True,17077,Bejaia,6658650,128,apartment,6,2,2,0,8,1
a2d35b57,Oran,5947321,8181578,77,115,apartment,single,True,19090,Tizi Ouzou,5965798,77,duplex,5,2,1,1,3,1
a51f3839,Tizi Ouzou,5412142,8656262,70,91,duplex,divorced,False,12792,Bejaia,6481088,72,duplex,2,0,1,0,7,1
61fac222,Algiers,6040462,8915012,73,114,villa,married,False,11459,Blida,7291451,113,villa,2,3,0,0,4,1
293e9eaf,Oran,5077015,8023760,98,141,duplex,divorced,True,12268,Tizi Ouzou,7130333,141,apartment,4,2,0,2,10,1
0ea1d9b4,Blida,5550633,9059457,75,96,apartment,divorced,False,16205,Tizi Ouzou,8844993,89,duplex,2,0,1,2,9,1
a52548fb,Bejaia,5181443,9058983,83,125,duplex,single,True,11122,Tizi Ouzou,6107451,91,apartment,6,1,1,0,9,1
11e29e80,Bejaia,7052586,9263489,95,118,duplex,divorced,False,14420,Oran,8057407,117,apartment,2,2,2,1,10,1
712aaca9,Oran,7863740,11752848,74,103,villa,married,True,19898,Tizi Ouzou,8645617,83,apartment,6,1,0,1,7,1
145940ca,Oran,5698782,8714534,72,112,apartment,married,False,16251,Oran,6238361,112,duplex,3,1,2,1,7,1
3fe0f4ab,Algiers,6040857,9401861,88,135,apartment,single,False,17826,Constantine,8571932,106,duplex,2,2,1,0,7,1
d2383ca5,Tizi Ouzou,6525924,10065711,89,138,duplex,single,True,10529,Oran,7100129,131,duplex,6,1,0,0,7,1
21733362,Bejaia,7348265,8871126,73,100,villa,single,False,18728,Tizi Ouzou,7438301,91,duplex,3,3,0,2,9,1
7f6a302d,Tizi Ouzou,6433484,8492068,100,148,duplex,divorced,False,14836,Blida,8077738,129,villa,4,1,0,1,7,1
492aab4c,Tizi Ouzou,7036719,10030986,83,129,apartment,single,True,11812,Blida,7083323,99,apartment,3,3,2,1,4,1
b46d9860,Constantine,7989846,10213591,77,106,duplex,married,True,11760,Tizi Ouzou,10077868,92,duplex,5,3,1,0,7,1
8ce2b1d5,Algiers,5232052,8897731,74,133,duplex,single,False,19835,Bejaia,7713553,115,villa,3,0,1,0,3,1
af2a8895,Oran,5434352,6802429,94,154,apartment,married,False,12088,Tizi Ouzou,6555450,123,duplex,2,0,0,2,5,1
5acc5430,Constantine,5828801,9549111,70,110,apartment,married,True,13384,Blida,6011340,94,apartment,4,2,1,0,6,1
1924e678,Blida,7435040,10645195,96,128,villa,single,True,16355,Oran,10356946,106,duplex,4,1,0,2,6,1
92200d9b,Tizi Ouzou,7506703,10312372,79,121,apartment,single,False,17370,Bejaia,9112720,94,apartment,3,0,1,1,5,1
c0206b26,Bejaia,7106389,10042977,76,134,apartment,single,False,16802,Bejaia,7489419,108,apartment,3,3,1,1,8,1
e3cb3770,Oran,5754572,8317663,85,122,villa,married,False,15860,Algiers,5772176,109,apartment,2,1,2,1,8,1
bec1d9b8,Algiers,7777371,11624645,74,106,duplex,married,False,11247,Constantine,10570917,95,apartment,2,1,2,0,10,1
2c565b51,Blida,7832151,9220325,81,111,duplex,single,True,16988,Oran,9106461,82,duplex,3,0,0,1,10,1
0988ffbb,Bejaia,6828672,10358430,98,143,apartment,married,False,19246,Blida,9691232,126,apartment,4,1,2,1,8,1
e2bff5b0,Blida,5107499,8539352,93,147,villa,single,False,14629,Blida,7925719,134,duplex,4,2,0,2,4,1
f45529bd,Constantine,5921492,8061339,78,103,apartment,divorced,True,11435,Bejaia,7548702,99,duplex,4,1,1,2,4,1
962f9870,Tizi Ouzou,7590593,10483742,77,112,villa,single,True,19575,Tizi Ouzou,8384666,97,apartment,5,2,0,2,10,1
41f91a63,Tizi Ouzou,7796819,9423437,93,151,duplex,single,True,18032,Tizi Ouzou,9125200,104,villa,4,2,0,1,3,1
a61c0904,Tizi Ouzou,6293456,9707770,92,152,duplex,married,False,16695,Algiers,8549371,147,duplex,6,1,2,1,10,1
7316e38a,Algiers,7081950,10714604,83,126,apartment,single,False,18829,Oran,8284587,96,duplex,6,1,1,1,9,1
4c20eacc,Oran,7958219,11520019,97,146,apartment,divorced,False,10004,Bejaia,9632514,130,villa,5,1,0,2,6,1
98ce5901,Constantine,6714470,7729348,79,137,apartment,divorced,True,19210,Blida,7110853,87,apartment,5,3,0,1,3,1
6a3e99a2,Tizi Ouzou,7222379,9405466,83,113,apartment,married,True,15440,Tizi Ouzou,7733393,95,villa,6,2,0,1,8,1
d58df1b0,Algiers,7406037,10916198,97,118,villa,single,False,15405,Algiers,9959040,106,apartment,4,0,2,0,6,1
8e7abd31,Algiers,6787770,8839590,77,126,duplex,divorced,True,13695,Bejaia,7915826,118,duplex,2,1,1,2,7,1
05443944,Blida,5171925,6463604,77,129,apartment,married,True,19233,Tizi Ouzou,5407343,79,apartment,4,2,2,0,4,1
9e0260c7,Bejaia,6939080,8875586,78,114,villa,married,True,11478,Blida,7986783,107,villa,2,0,2,1,3,1
9a94c30e,Oran,7706269,8978391,90,140,duplex,married,True,16323,Tizi Ouzou,8105418,106,apartment,4,0,2,2,7,1
6b9fda63,Oran,5732241,9648836,89,143,apartment,married,True,14796,Bejaia,8592737,131,villa,3,1,1,1,5,1
7161369c,Blida,6090959,9745063,84,128,duplex,married,True,15942,Blida,8544569,97,apartment,5,0,0,0,4,1
5f156829,Constantine,6805617,8017957,84,107,villa,single,True,15447,Algiers,7528772,84,villa,4,0,0,0,7,1
47a69d68,Oran,5572823,7587894,91,138,duplex,married,True,12517,Constantine,5586369,93,duplex,2,3,0,1,8,1
c55b63ca,Tizi Ouzou,7060847,9010525,70,102,duplex,divorced,False,13460,Oran,7432782,101,villa,5,2,2,0,5,1
3c37e707,Constantine,6039104,7800012,92,121,duplex,married,False,16271,Bejaia,6336063,114,villa,2,1,2,1,3,1
27890d26,Oran,7981374,10086285,90,145,apartment,single,True,14221,Tizi Ouzou,8861463,131,villa,6,0,1,0,5,1
75ac0739,Bejaia,7153695,10111799,76,121,duplex,divorced,False,12381,Tizi Ouzou,9441570,80,apartment,6,1,1,2,4,1
f7adee89,Bejaia,6847489,8298441,96,148,duplex,divorced,False,14513,Tizi Ouzou,8179789,137,villa,6,0,2,2,10,1
025311a3,Blida,6479253,9960798,85,110,apartment,married,False,12167,Oran,8834265,110,duplex,3,3,1,0,9,1
219d0b6f,Blida,7282215,10267704,90,131,apartment,single,True,15963,Oran,8394808,124,duplex,4,2,2,0,7,1
b307811d,Tizi Ouzou,5480705,8665065,70,94,apartment,married,True,15957,Oran,8337932,85,apartment,5,1,1,1,10,1
e9e694d4,Blida,5346464,8472887,93,126,duplex,married,True,15313,Blida,8405471,115,apartment,6,0,2,2,10,1
98b86a23,Blida,5746482,7648926,91,117,duplex,single,False,18634,Blida,6227452,96,duplex,2,3,0,0,6,1
4ec53d28,Bejaia,6566765,8913657,100,150,duplex,divorced,True,16059,Bejaia,6892564,150,apartment,4,0,1,0,10,1
ba1788d9,Tizi Ouzou,5463171,8654315,77,127,apartment,single,True,19865,Blida,5715835,105,villa,2,0,0,0,10,1
2653f067,Tizi Ouzou,7752428,9486746,83,108,duplex,married,False,10375,Bejaia,8395719,87,villa,2,2,1,0,5,1
de9bd585,Tizi Ouzou,7700747,10149200,93,140,duplex,married,True,17276,Tizi Ouzou,7858836,116,duplex,6,3,1,2,4,1
517d8960,Tizi Ouzou,5649776,8582335,85,137,apartment,single,False,12160,Oran,7421278,125,duplex,6,0,2,1,5,1
c500e1ad,Tizi Ouzou,6278825,8878615,77,123,duplex,divorced,True,12021,Tizi Ouzou,7504997,100,apartment,2,2,2,2,5,1
545bf43d,Bejaia,7878602,10805917,81,125,villa,single,True,13287,Algiers,8558177,116,villa,6,1,0,0,6,1
eca96ebc,Oran,6610912,9860369,86,108,villa,divorced,True,17069,Algiers,7554326,87,duplex,3,3,2,0,3,1
42b39ab3,Blida,6956328,10631759,79,133,villa,single,True,11519,Oran,7010154,84,villa,3,1,2,1,4,1
197ae9eb,Algiers,6630867,9117577,95,140,apartment,single,False,18833,Oran,8678799,97,apartment,5,2,0,0,8,1
1c6a3583,Bejaia,6793592,9361881,83,123,villa,divorced,False,19814,Tizi Ouzou,8566042,84,apartment,3,3,2,1,10,1
6f2f6d09,Blida,6824363,9245705,89,144,duplex,married,True,17243,Constantine,7509822,114,villa,6,0,2,1,9,1
4dc8e538,Constantine,6218299,8458554,100,138,apartment,married,False,19218,Tizi Ouzou,7235156,100,villa,5,1,1,1,3,1
3fd5f59c,Blida,7942370,10419735,94,132,duplex,single,True,11072,Tizi Ouzou,9410733,99,apartment,3,3,0,2,8,1
aa0be913,Oran,7524462,11118758,71,92,villa,divorced,False,19058,Constantine,9668008,72,villa,4,2,1,2,10,1
9e2344a8,Bejaia,6659275,9262213,91,126,apartment,single,True,16709,Bejaia,8507574,95,villa,3,1,0,2,10,1
0dd7a848,Blida,5041525,7706864,81,109,villa,divorced,False,19938,Tizi Ouzou,5977041,88,apartment,4,2,0,1,3,1
fdc8e797,Constantine,5038426,7147385,80,110,villa,single,False,12655,Bejaia,6593455,91,duplex,2,2,2,0,7,1
4cbbb6c9,Blida,5946949,8934127,100,130,apartment,divorced,True,17887,Bejaia,8060813,106,villa,4,1,0,1,10,1
3f99089d,Constantine,7188120,10167279,91,113,villa,single,True,15082,Constantine,8225587,92,villa,2,2,1,1,7,1
5404f8a0,Tizi Ouzou,5019178,8150923,81,111,apartment,divorced,True,11772,Algiers,5061316,105,villa,5,1,0,0,7,1
b807cb6b,Tizi Ouzou,6467365,8402716,71,125,duplex,married,True,10745,Bejaia,7089111,120,duplex,6,2,2,1,3,1
0f482388,Constantine,6195091,8766026,97,133,duplex,divorced,False,18219,Tizi Ouzou,7993740,115,villa,5,3,2,1,10,1
73360dbe,Blida,6405880,9049461,74,123,duplex,divorced,False,17213,Tizi Ouzou,7943887,103,villa,2,2,2,0,5,1
ed6421d3,Tizi Ouzou,6323216,9958484,73,99,duplex,married,False,10085,Constantine,8092956,90,villa,2,3,1,1,10,1
62d11b3f,Algiers,6293853,9726156,80,119,apartment,single,False,16152,Oran,9397651,81,villa,4,3,0,2,8,1
028446a6,Oran,5567828,6951633,75,105,villa,single,True,16418,Algiers,6606278,87,duplex,5,3,1,1,3,1
2b8bda4e,Algiers,5115226,7341249,70,119,duplex,divorced,True,16172,Algiers,6590780,105,duplex,2,0,2,1,7,1
ee2ab6cc,Tizi Ouzou,6686367,9653935,93,124,duplex,divorced,False,12568,Constantine,6790430,106,apartment,5,1,1,0,4,1
432260a3,Algiers,7972122,11723018,88,134,apartment,married,False,10893,Constantine,8085736,108,duplex,2,1,2,0,9,1
08f9d307,Tizi Ouzou,7554161,10943938,97,135,villa,single,False,15375,Bejaia,9100118,110,duplex,4,2,1,0,4,1
2d177d53,Constantine,7869134,10232787,76,101,villa,married,True,14433,Blida,9981182,101,duplex,3,3,1,2,8,1
114a688d,Algiers,6301292,8794170,85,106,duplex,divorced,False,15335,Oran,8428349,100,villa,5,2,2,2,6,1
4a7a81e0,Blida,5603388,8911631,100,148,duplex,married,True,13945,Tizi Ouzou,7665956,114,apartment,5,0,0,2,5,1
e514325a,Algiers,5878953,7489094,88,130,villa,married,True,11840,Oran,6022595,91,duplex,4,2,0,0,3,1
7e32a7fc,Algiers,6005494,8030268,94,135,apartment,single,True,10539,Oran,7049021,99,duplex,4,2,0,0,7,1
f9cbe711,Bejaia,7059844,8116405,85,120,villa,divorced,False,16747,Tizi Ouzou,7359552,116,apartment,3,0,2,2,5,1
439a8db1,Algiers,7791818,11482204,73,93,duplex,single,True,16198,Constantine,9110677,80,villa,3,0,0,0,10,1
f28473cd,Algiers,7319253,8888554,92,136,villa,married,True,15230,Blida,8616418,136,villa,2,0,0,0,3,1
ca3aa213,Algiers,7521744,10222967,84,120,apartment,divorced,True,19796,Tizi Ouzou,9886575,91,villa,6,3,1,0,8,1
5b0972db,Constantine,5192537,6575355,88,139,apartment,divorced,False,17526,Bejaia,5506315,102,duplex,3,1,1,2,10,1
a3d4e38f,Constantine,7716493,10337320,99,148,duplex,single,False,17846,Oran,9172362,104,villa,3,0,2,2,4,1
c6701086,Tizi Ouzou,7940177,11345089,87,126,apartment,married,False,15122,Constantine,8665705,116,apartment,6,0,1,0,5,1
4a820174,Blida,5477923,9287846,77,135,apartment,divorced,False,15139,Blida,6980112,134,apartment,2,3,1,0,10,1
c634ee08,Constantine,5993425,9773923,87,146,apartment,single,False,12081,Bejaia,7711627,97,duplex,5,2,2,2,3,1
bbaac958,Tizi Ouzou,7871025,11822048,83,124,duplex,single,False,11442,Blida,10900888,111,apartment,6,3,2,0,6,1
92e3d2db,Bejaia,6658313,9022479,98,138,villa,divorced,False,18884,Blida,8202744,111,apartment,5,0,2,0,9,1
ea484534,Blida,7471406,10378900,74,108,duplex,divorced,True,10948,Oran,8747374,99,villa,3,1,1,0,8,1
6b49190e,Tizi Ouzou,6852487,9285174,97,118,villa,single,False,18250,Constantine,7777420,109,apartment,4,2,1,1,7,1
fd741ee6,Constantine,7305841,11247471,73,128,apartment,married,True,18267,Algiers,8870372,95,apartment,2,2,0,1,5,1
564be751,Blida,5966490,9170949,83,121,villa,divorced,True,19085,Tizi Ouzou,7207085,97,duplex,2,0,2,2,8,1
75ecc1bc,Algiers,6516092,10161335,72,101,villa,married,False,11735,Algiers,6556084,89,duplex,3,3,1,0,6,1
911b0824,Bejaia,5707838,6930539,96,125,villa,married,True,11834,Oran,6543287,100,duplex,6,0,2,1,8,1
a87d7e51,Oran,5257016,9196117,71,108,villa,divorced,True,16680,Blida,5544759,92,villa,5,1,0,0,5,1
6189d526,Constantine,5021409,6106787,84,109,villa,married,False,12059,Tizi Ouzou,5251025,86,duplex,2,2,0,2,3,1
864985d6,Constantine,5540421,7911665,76,113,duplex,married,True,18017,Oran,7450027,81,villa,2,3,2,0,3,1
a37bd7af,Blida,5998519,8268052,96,120,apartment,married,False,10589,Algiers,6183006,117,duplex,5,0,2,0,9,1
4ee7bc38,Tizi Ouzou,7745959,9905682,72,112,villa,single,False,19308,Constantine,9415104,111,duplex,3,0,1,2,3,1
be246926,Oran,7109381,9082398,88,119,apartment,divorced,True,19163,Bejaia,7326419,110,apartment,6,0,2,2,3,1
67bd245f,Constantine,7664209,11595719,99,152,villa,single,False,19880,Algiers,9151326,133,villa,4,1,0,2,10,1
953318db,Oran,7084960,8822176,86,109,duplex,married,True,15116,Algiers,8466966,108,apartment,4,2,1,2,10,1
78bf64fd,Tizi Ouzou,7933836,9180472,82,114,villa,single,False,13377,Constantine,8483880,95,villa,6,0,1,1,10,1
fc8633c1,Blida,5225635,8504359,75,110,villa,married,True,19597,Tizi Ouzou,7588225,91,apartment,3,3,0,2,3,1
3e2bad5a,Constantine,5448222,7566048,99,140,apartment,divorced,False,13424,Oran,6421132,117,duplex,6,1,1,2,6,1
