client_id,preferred_location,min_budget_DZD,max_budget_DZD,min_area,max_area,preferred_property_type,marital_status,has_kids,property_id,location,price_DZD,area,property_type,rooms,schools_nearby,hospitals_nearby,parks_nearby,public_transport_score,match
10502,Blida,7058795,8376611,90,130,duplex,divorced,True,20501,Ouargla,6519129,95,duplex,4,2,1,3,9,0
10503,Algiers,5429273,9134139,89,124,apartment,divorced,True,20502,Oran,6992049,126,villa,2,3,2,1,7,0
10504,Tizi Ouzou,8895343,10640126,88,123,villa,single,False,20503,Oran,8625364,112,duplex,3,5,0,3,7,0
10505,Batna,8975568,11638260,72,96,villa,married,True,20504,Ouargla,7988154,96,apartment,2,2,0,3,7,0
10506,Constantine,5450362,6614104,71,119,villa,divorced,False,20505,Batna,9055272,141,villa,2,5,2,1,8,0
10507,Tizi Ouzou,5177294,7998412,95,151,duplex,single,False,20506,Blida,6338046,110,duplex,3,4,3,0,6,0
10508,Algiers,8699375,12594279,85,139,duplex,single,False,20507,Ouargla,9970451,80,duplex,2,5,0,3,6,0
10509,Constantine,7770598,11581804,75,131,villa,single,True,20508,Constantine,8865680,109,duplex,2,5,2,2,4,0
10510,Setif,6193191,7215733,80,105,apartment,divorced,True,20509,Batna,9134212,109,villa,3,2,2,1,5,0
10511,Tizi Ouzou,8331784,11413107,83,113,duplex,single,True,20510,Ouargla,8528563,105,duplex,4,0,0,3,6,0
10512,Annaba,6902120,10092282,100,158,duplex,single,False,20511,Blida,6195804,127,duplex,5,5,2,1,4,0
10513,Setif,7909439,9970699,95,148,duplex,single,True,20512,Algiers,7576457,121,villa,4,3,3,2,10,0
10514,Ouargla,6989973,9841112,82,133,villa,divorced,True,20513,Batna,8975845,110,duplex,2,4,1,2,1,0
10515,Annaba,8661954,10077001,97,120,villa,divorced,True,20514,Tizi Ouzou,8877544,115,villa,4,0,2,1,5,0
10516,Bejaia,6134890,9786120,99,124,duplex,single,True,20515,Blida,9644892,124,villa,5,5,1,1,5,0
10517,Tizi Ouzou,7568296,10342804,96,154,duplex,divorced,False,20516,Bejaia,6657343,103,duplex,5,2,2,2,10,0
10518,Ouargla,5810239,9600032,100,143,duplex,divorced,False,20517,Annaba,8175110,127,apartment,2,4,3,0,3,0
10519,Tizi Ouzou,8858796,10791923,90,127,apartment,single,False,20518,Algiers,8405878,142,duplex,3,4,2,1,1,0
10520,Oran,6319499,7758094,76,127,apartment,divorced,False,20519,Bejaia,9084941,120,apartment,5,2,2,0,2,0
10521,Ouargla,6465300,10176145,70,99,apartment,single,True,20520,Constantine,9647207,114,apartment,2,4,2,1,1,0
10522,Algiers,7688782,10749223,72,119,villa,married,True,20521,Tizi Ouzou,8987618,137,duplex,5,4,2,0,7,0
10523,Blida,5212785,6698123,92,120,apartment,divorced,True,20522,Batna,7044257,127,villa,3,0,0,2,8,0
10524,Algiers,7996925,9962080,94,136,duplex,married,False,20523,Constantine,6388311,122,duplex,3,3,2,1,6,0
10525,Annaba,5502287,8540083,80,131,duplex,single,False,20524,Oran,6676441,115,apartment,3,4,0,1,4,0
10526,Blida,8014695,11927456,86,140,apartment,married,False,20525,Oran,8387696,127,villa,2,0,2,3,7,0
10527,Tizi Ouzou,6795842,8194635,79,107,duplex,single,False,20526,Oran,8158614,146,villa,2,5,1,2,2,0
10528,Algiers,8840621,11657536,88,139,apartment,single,True,20527,Annaba,8638243,133,duplex,5,5,1,2,10,0
10529,Algiers,8507712,10308815,96,118,duplex,divorced,False,20528,Constantine,9104871,139,villa,4,3,2,0,10,0
10530,Batna,6749503,10054617,92,126,apartment,divorced,False,20529,Annaba,9629951,87,villa,2,3,3,2,7,0
10531,Setif,8155687,11000540,83,113,duplex,married,True,20530,Setif,8564566,131,apartment,4,4,1,0,8,0
10532,Constantine,8669133,11530420,84,112,duplex,married,True,20531,Ouargla,7112787,146,apartment,2,5,2,1,8,0
10533,Tizi Ouzou,7153411,8600677,94,114,villa,divorced,False,20532,Tizi Ouzou,7889273,84,duplex,4,3,0,1,1,0
10534,Ouargla,5103638,7592308,83,137,villa,divorced,False,20533,Algiers,6592078,120,duplex,5,1,1,0,6,0
10535,Oran,5645260,9426068,93,148,duplex,single,False,20534,Setif,9986727,102,villa,3,3,2,1,7,0
10536,Ouargla,8624438,11313783,72,101,apartment,divorced,False,20535,Setif,9934201,118,duplex,4,4,1,2,2,0
10537,Tizi Ouzou,8243286,9280790,96,134,apartment,single,False,20536,Annaba,9739968,104,duplex,2,2,1,1,2,0
10538,Blida,6730905,10311134,85,119,duplex,married,False,20537,Oran,8364482,124,duplex,3,1,1,3,8,0
10539,Bejaia,7202829,9340176,77,100,villa,divorced,True,20538,Bejaia,8741732,95,duplex,2,4,0,3,7,0
10540,Ouargla,7975680,10969949,74,117,duplex,divorced,False,20539,Constantine,6095869,142,villa,3,4,0,0,2,0
10541,Oran,8230030,11139796,71,105,apartment,divorced,False,20540,Ouargla,7863728,100,villa,2,4,2,1,2,0
10542,Bejaia,5195884,6747831,79,124,villa,married,True,20541,Constantine,7767347,126,villa,2,4,3,0,2,0
10543,Annaba,5037997,8230493,78,100,duplex,married,False,20542,Batna,7544945,137,apartment,2,2,1,0,6,0
10544,Ouargla,7266742,9126517,84,133,duplex,single,False,20543,Oran,8350336,104,villa,5,5,1,2,1,0
10545,Constantine,8282556,10707126,100,157,duplex,married,False,20544,Oran,9907940,135,villa,4,4,0,3,9,0
10546,Oran,5641071,8668826,86,107,villa,married,False,20545,Annaba,7771053,86,apartment,3,4,0,0,4,0
10547,Bejaia,6707504,7931028,97,131,villa,single,False,20546,Ouargla,6654590,90,apartment,2,1,2,0,4,0
10548,Batna,5784425,9619229,90,125,villa,single,False,20547,Bejaia,8355770,138,duplex,2,5,2,2,3,0
10549,Batna,6693501,9762254,95,148,apartment,divorced,True,20548,Ouargla,9144259,133,apartment,3,5,2,2,2,0
10550,Tizi Ouzou,5265108,8435421,84,104,duplex,single,True,20549,Batna,8741195,139,apartment,5,5,3,3,9,0
10551,Annaba,6379443,10157752,79,124,villa,married,False,20550,Tizi Ouzou,9421388,112,apartment,2,5,3,3,3,0
10552,Tizi Ouzou,6620073,9668890,78,120,duplex,divorced,True,20551,Ouargla,6671007,101,apartment,3,0,1,0,1,0
10553,Algiers,6772327,10192752,83,114,villa,married,False,20552,Constantine,9746576,126,apartment,5,0,2,2,7,0
10554,Oran,6005276,7824494,72,117,apartment,married,False,20553,Algiers,8476949,142,duplex,5,3,3,1,10,0
10555,Annaba,5933371,7314669,90,126,apartment,single,False,20554,Bejaia,6865715,126,villa,5,5,2,1,7,0
10556,Bejaia,6335593,8472221,80,107,villa,divorced,True,20555,Batna,7715338,141,apartment,3,3,2,2,5,0
10557,Oran,7695592,9943980,97,121,duplex,single,False,20556,Constantine,8269410,85,duplex,3,3,3,3,5,0
10558,Setif,7268188,10721769,92,128,apartment,married,False,20557,Algiers,7382523,117,villa,4,1,2,1,2,0
10559,Oran,5796779,6894568,72,127,apartment,single,True,20558,Oran,6224640,103,villa,3,0,2,1,6,0
10560,Algiers,8539519,10385197,80,106,villa,married,False,20559,Oran,9301708,141,apartment,3,0,0,2,10,0
10561,Ouargla,8375098,10995626,92,142,apartment,married,True,20560,Ouargla,6343184,114,villa,2,0,3,2,4,0
10562,Tizi Ouzou,7173315,9839469,85,110,duplex,divorced,False,20561,Algiers,9328163,124,villa,4,3,0,2,8,0
10563,Constantine,8748218,11844643,82,136,apartment,single,True,20562,Bejaia,6687504,87,villa,3,3,0,3,6,0
10564,Algiers,6199279,8353383,84,139,duplex,divorced,True,20563,Blida,6412349,137,apartment,3,3,3,3,7,0
10565,Tizi Ouzou,7437902,9528445,88,134,duplex,divorced,False,20564,Ouargla,7152501,107,duplex,4,1,1,0,5,0
10566,Blida,8907528,11267275,88,111,apartment,divorced,True,20565,Blida,9323830,114,villa,2,0,1,2,3,0
10567,Algiers,6059513,9623178,100,144,apartment,divorced,False,20566,Oran,6702584,149,villa,5,5,1,0,6,0
10568,Blida,5226410,6663718,92,132,apartment,married,False,20567,Ouargla,6257745,127,villa,4,5,1,1,1,0
10569,Algiers,6618435,10015185,83,137,villa,divorced,False,20568,Blida,8266424,123,duplex,4,5,2,1,5,0
10570,Tizi Ouzou,7269241,10940207,99,156,villa,married,True,20569,Setif,7511257,114,duplex,2,0,2,0,7,0
10571,Bejaia,6995282,10512775,96,141,villa,married,False,20570,Ouargla,6340008,124,apartment,2,5,1,3,3,0
10572,Ouargla,8487023,11883143,75,120,apartment,single,False,20571,Blida,8210038,138,duplex,5,4,2,2,9,0
10573,Ouargla,7085663,10268486,78,134,apartment,single,True,20572,Constantine,7958588,129,duplex,4,4,3,0,8,0
10574,Oran,7824248,11011577,75,126,villa,married,False,20573,Ouargla,9997858,150,duplex,5,1,0,0,2,0
10575,Constantine,5460932,9049319,73,105,duplex,single,True,20574,Constantine,7897184,83,villa,2,1,1,1,7,0
10576,Algiers,7163270,9263157,71,120,villa,single,True,20575,Algiers,7531917,85,villa,3,5,2,0,7,1
10577,Constantine,7424062,11208736,94,146,apartment,single,True,20576,Bejaia,6278297,140,duplex,3,1,2,0,9,0
10578,Constantine,8583256,9758053,84,105,villa,single,True,20577,Algiers,7444313,112,villa,2,2,3,3,7,0
10579,Setif,7767552,9071497,96,131,duplex,married,True,20578,Oran,8835285,85,duplex,5,0,1,0,3,0
10580,Oran,5078841,8038771,90,119,apartment,single,True,20579,Setif,9584799,102,duplex,4,5,2,1,1,0
10581,Algiers,5700572,7822049,97,126,villa,married,True,20580,Annaba,7062420,144,apartment,4,0,2,0,7,0
10582,Tizi Ouzou,5284857,8393898,98,122,apartment,single,False,20581,Setif,9287423,150,duplex,2,5,2,0,9,0
10583,Blida,5992099,7921851,92,130,apartment,divorced,False,20582,Ouargla,9069495,81,apartment,5,0,0,1,9,0
10584,Tizi Ouzou,5395031,7447733,91,137,villa,single,False,20583,Ouargla,6342241,128,villa,2,5,0,3,7,0
10585,Ouargla,8442532,9464351,75,110,duplex,married,True,20584,Algiers,8395292,102,apartment,2,1,2,2,3,0
10586,Tizi Ouzou,6340883,8321048,77,120,villa,divorced,True,20585,Constantine,8185399,124,apartment,2,4,1,3,3,0
10587,Blida,7899747,10052558,99,133,villa,married,False,20586,Oran,9297214,112,apartment,5,4,3,0,5,0
10588,Oran,6553864,7783735,76,123,villa,married,True,20587,Batna,9382960,93,villa,3,2,0,1,2,0
10589,Constantine,5706516,9160555,82,130,apartment,divorced,True,20588,Algiers,7906315,147,apartment,4,2,1,1,8,0
10590,Annaba,8589003,10615275,78,120,apartment,married,True,20589,Algiers,6330300,118,apartment,4,1,0,3,8,0
10591,Ouargla,5349425,8073441,72,107,apartment,divorced,True,20590,Tizi Ouzou,6743961,146,apartment,4,2,2,0,10,0
10592,Bejaia,6045692,7196657,94,141,villa,single,False,20591,Ouargla,7594651,115,duplex,4,3,3,1,7,0
10593,Blida,8478987,12090496,77,110,duplex,divorced,False,20592,Setif,6263672,87,duplex,3,0,3,0,5,0
10594,Bejaia,7373463,10267961,85,105,duplex,divorced,False,20593,Oran,7173219,147,apartment,4,1,3,1,2,0
10595,Batna,7008981,8586928,85,142,apartment,divorced,True,20594,Setif,9763048,126,villa,3,5,2,2,10,0
10596,Constantine,6636790,10119794,83,128,duplex,single,False,20595,Bejaia,6418382,121,apartment,2,1,3,3,10,0
10597,Tizi Ouzou,7726736,10113490,76,126,apartment,divorced,True,20596,Oran,6092155,121,apartment,3,3,2,1,6,0
10598,Oran,7141133,10595231,88,134,apartment,single,False,20597,Annaba,6571624,135,villa,4,1,3,3,1,0
10599,Bejaia,5146443,6440072,88,115,villa,divorced,False,20598,Ouargla,7242378,117,apartment,2,0,2,2,2,0
10600,Constantine,8100407,10208531,99,122,apartment,divorced,False,20599,Batna,7743712,101,duplex,5,4,3,1,8,0
10601,Annaba,8999928,11789163,90,143,duplex,single,False,20600,Oran,9922682,149,villa,4,0,0,0,10,0
10602,Blida,8310447,10158722,75,109,duplex,married,True,20601,Tizi Ouzou,8212523,109,apartment,3,3,2,1,10,0
10603,Oran,7528728,8870844,74,130,villa,single,True,20602,Tizi Ouzou,8503044,105,apartment,2,5,1,1,9,0
10604,Constantine,8272773,10098991,89,126,villa,single,False,20603,Annaba,8124355,98,duplex,2,4,0,0,2,0
10605,Setif,7597733,10175546,84,132,villa,single,True,20604,Setif,8289405,94,apartment,2,4,3,1,10,0
10606,Setif,5315314,7596354,83,106,apartment,single,True,20605,Oran,7735983,107,villa,4,3,3,2,1,0
10607,Ouargla,6916799,8380543,95,116,apartment,married,True,20606,Constantine,8836653,99,apartment,4,0,1,1,6,0
10608,Bejaia,7676252,11661677,70,120,apartment,single,True,20607,Blida,6216075,99,villa,3,4,1,1,2,0
10609,Constantine,8939839,12007544,85,138,duplex,divorced,True,20608,Bejaia,6922166,84,duplex,2,3,0,3,1,0
10610,Tizi Ouzou,5384930,8231132,87,138,apartment,married,True,20609,Setif,8418792,86,villa,3,2,0,0,7,0
10611,Batna,7099454,9999084,91,123,villa,divorced,False,20610,Setif,6390570,88,apartment,2,5,2,3,8,0
10612,Batna,8791372,11437945,97,149,apartment,single,False,20611,Ouargla,8147004,103,apartment,3,0,1,2,1,0
10613,Setif,7177236,8187101,93,151,villa,divorced,True,20612,Annaba,7034024,81,duplex,3,0,3,0,5,0
10614,Ouargla,5743582,8308438,91,122,duplex,single,True,20613,Oran,8302850,133,apartment,5,0,1,3,3,0
10615,Tizi Ouzou,7957267,9736416,96,138,apartment,divorced,False,20614,Batna,9833283,94,villa,5,2,1,0,3,0
10616,Bejaia,5615936,8108466,73,126,apartment,divorced,True,20615,Ouargla,7187561,126,villa,4,5,3,2,2,0
10617,Bejaia,5520487,7917236,100,137,duplex,married,True,20616,Blida,6017283,142,villa,5,2,1,0,9,0
10618,Blida,6573016,7617273,89,141,duplex,married,False,20617,Blida,8152581,91,villa,5,0,0,0,2,0
10619,Setif,6282157,8015114,70,107,apartment,single,True,20618,Setif,7211565,126,apartment,2,0,2,2,8,0
10620,Constantine,6238452,9535779,87,130,villa,divorced,True,20619,Algiers,9975221,82,apartment,3,1,1,2,8,0
10621,Algiers,6442453,10199086,88,108,duplex,divorced,True,20620,Bejaia,8250977,95,villa,3,4,0,2,2,0
10622,Bejaia,6309745,8030018,71,128,apartment,single,False,20621,Tizi Ouzou,9193404,143,villa,3,2,3,1,6,0
10623,Tizi Ouzou,6762157,9719811,74,119,duplex,single,True,20622,Algiers,6188086,98,apartment,4,0,1,3,10,0
10624,Algiers,7298433,10299332,92,147,villa,divorced,True,20623,Annaba,7405312,91,duplex,2,4,1,0,5,0
10625,Setif,5246874,9161072,76,119,villa,divorced,False,20624,Batna,8668390,134,apartment,5,3,0,2,10,0
10626,Bejaia,6946848,10644813,93,141,villa,divorced,True,20625,Annaba,7175958,133,duplex,2,4,2,2,9,0
10627,Oran,7036976,8525344,73,101,apartment,married,True,20626,Oran,9112749,93,duplex,2,0,0,0,8,0
10628,Ouargla,7433193,10136868,71,100,apartment,divorced,False,20627,Batna,6037149,86,villa,4,1,0,1,8,0
10629,Annaba,5588564,8580107,75,102,apartment,divorced,True,20628,Annaba,7926550,130,apartment,2,5,0,0,3,0
10630,Ouargla,7778719,10784443,96,139,villa,married,True,20629,Annaba,8952467,126,apartment,3,3,2,2,8,0
10631,Annaba,6352083,10156199,88,117,duplex,divorced,False,20630,Oran,6880754,139,villa,2,3,1,0,3,0
10632,Annaba,8537473,12145078,74,126,apartment,married,True,20631,Setif,6348299,145,apartment,4,4,0,1,1,0
10633,Bejaia,7333977,8538083,80,136,apartment,married,False,20632,Constantine,8144086,94,duplex,2,4,2,3,3,0
10634,Algiers,5281202,6331529,85,131,duplex,married,False,20633,Annaba,6782786,93,villa,3,3,1,3,10,0
10635,Oran,7699837,10807215,74,129,villa,married,False,20634,Blida,9447180,114,villa,3,3,3,3,9,0
10636,Batna,6883437,8431765,93,152,apartment,divorced,True,20635,Constantine,6493697,137,villa,5,0,0,1,6,0
10637,Blida,7297099,10048439,80,135,duplex,divorced,False,20636,Constantine,7336053,128,duplex,2,5,3,3,5,0
10638,Oran,5939756,7632749,92,146,duplex,single,True,20637,Setif,9265934,138,apartment,5,4,1,3,2,0
10639,Bejaia,7220033,10652421,90,142,apartment,divorced,True,20638,Batna,6555665,90,duplex,5,0,0,1,9,0
10640,Annaba,8767572,11755599,89,115,villa,divorced,True,20639,Tizi Ouzou,8229380,138,duplex,4,4,3,3,5,0
10641,Blida,5999341,7937688,83,111,duplex,divorced,False,20640,Tizi Ouzou,8138916,117,villa,4,1,1,2,5,0
10642,Algiers,7628577,10647826,71,122,villa,divorced,False,20641,Setif,6290117,90,apartment,2,2,0,1,1,0
10643,Blida,6890488,9079372,81,130,apartment,married,True,20642,Blida,6599446,91,apartment,4,3,0,0,10,0
10644,Oran,6278746,10172191,89,140,villa,single,False,20643,Algiers,8655753,135,duplex,5,1,0,3,1,0
10645,Setif,7594132,10212891,100,151,villa,single,True,20644,Setif,9155038,116,villa,2,5,2,3,9,1
10646,Ouargla,7812218,10343032,99,159,villa,single,False,20645,Batna,6045398,101,apartment,4,0,1,1,9,0
10647,Algiers,8315158,9499893,75,102,apartment,married,True,20646,Algiers,6649704,138,duplex,2,0,3,3,1,0
10648,Ouargla,5614230,8850150,84,117,duplex,married,False,20647,Setif,8576443,96,duplex,3,3,0,0,7,0
10649,Annaba,5606033,7363756,84,136,villa,divorced,True,20648,Tizi Ouzou,6107026,137,apartment,4,4,1,2,8,0
10650,Blida,8947537,11945337,70,107,villa,divorced,True,20649,Algiers,6174302,85,villa,3,3,3,3,4,0
10651,Blida,5300016,6338078,73,113,villa,single,True,20650,Constantine,6309214,99,villa,5,2,1,0,1,0
10652,Setif,8053799,11942069,70,100,apartment,single,False,20651,Bejaia,7006814,146,villa,3,2,2,0,7,0
10653,Batna,6229974,8070135,72,110,duplex,divorced,True,20652,Blida,9621791,84,villa,5,5,3,1,3,0
10654,Batna,7152408,8957045,92,121,villa,married,False,20653,Constantine,8320443,150,apartment,2,4,3,0,7,0
10655,Batna,8282832,12186055,81,124,apartment,divorced,False,20654,Tizi Ouzou,6354232,137,apartment,2,0,0,1,8,0
10656,Algiers,5962955,9170054,80,110,apartment,single,False,20655,Bejaia,9791562,138,apartment,4,5,0,2,5,0
10657,Bejaia,6922750,9947821,83,142,villa,single,True,20656,Annaba,8556982,94,apartment,4,2,1,2,3,0
10658,Annaba,6034513,9130245,74,120,duplex,single,True,20657,Oran,9734337,120,apartment,3,0,3,3,3,0
10659,Algiers,5419273,7386615,92,115,apartment,single,True,20658,Setif,6417205,148,apartment,5,4,0,3,7,0
10660,Blida,6401400,8158892,89,147,duplex,divorced,True,20659,Tizi Ouzou,6054008,113,villa,2,2,1,3,2,0
10661,Batna,6783144,10075121,74,95,duplex,single,False,20660,Annaba,6953619,121,villa,3,5,1,0,3,0
10662,Blida,5013022,8887360,95,127,duplex,married,False,20661,Batna,9108507,92,villa,3,5,1,0,3,0
10663,Oran,8614820,10364213,94,116,apartment,married,False,20662,Tizi Ouzou,6686313,98,apartment,3,4,2,2,10,0
10664,Annaba,8883133,10936607,76,98,villa,divorced,False,20663,Setif,7851782,137,duplex,4,1,2,3,6,0
10665,Bejaia,5752856,9180948,100,136,apartment,single,True,20664,Batna,9106811,81,duplex,5,2,2,3,9,0
10666,Setif,7447147,11171383,88,108,villa,married,False,20665,Tizi Ouzou,8939750,125,villa,2,0,0,0,4,0
10667,Batna,6024572,7283886,89,114,apartment,divorced,True,20666,Annaba,9073757,122,apartment,2,0,0,2,9,0
10668,Setif,5948549,9903714,76,136,villa,divorced,True,20667,Ouargla,8232202,131,villa,4,2,3,2,10,0
10669,Setif,6869238,7958810,78,133,apartment,single,True,20668,Ouargla,8277819,84,villa,4,5,0,1,9,0
10670,Constantine,5567037,8884103,99,148,duplex,divorced,False,20669,Algiers,9071871,109,apartment,5,5,1,3,6,0
10671,Oran,5656521,9395763,85,130,villa,married,True,20670,Blida,9067852,144,apartment,2,5,2,0,8,0
10672,Batna,7048756,10455027,92,133,apartment,married,True,20671,Bejaia,7947241,128,villa,5,5,3,1,4,0
10673,Oran,5863327,6863357,90,144,villa,married,True,20672,Algiers,6141138,91,apartment,3,2,2,2,2,0
10674,Ouargla,5074611,6145765,87,120,duplex,divorced,True,20673,Tizi Ouzou,9820437,143,apartment,3,4,0,1,7,0
10675,Setif,6124202,10010953,73,128,apartment,divorced,True,20674,Bejaia,8712024,149,duplex,4,4,3,2,5,0
10676,Tizi Ouzou,6882415,8506839,91,118,apartment,single,True,20675,Oran,8541609,102,duplex,3,1,0,2,2,0
10677,Batna,8217648,9619402,72,96,apartment,married,True,20676,Blida,9228774,86,apartment,2,2,3,3,5,0
10678,Ouargla,6622047,8704546,73,126,villa,divorced,True,20677,Blida,6762327,123,duplex,2,5,0,1,9,0
10679,Bejaia,8748467,11254062,97,139,duplex,divorced,True,20678,Setif,8741888,81,villa,5,4,3,0,4,0
10680,Setif,8667054,10226214,84,117,villa,single,True,20679,Bejaia,8494577,111,villa,3,2,3,0,1,0
10681,Annaba,5339293,6506614,71,110,villa,single,False,20680,Bejaia,9463787,146,apartment,2,4,0,3,6,0
10682,Blida,5706125,9432302,86,109,duplex,single,True,20681,Oran,7580888,109,villa,2,2,2,2,5,0
10683,Blida,7376363,10959271,98,147,apartment,single,False,20682,Constantine,7356419,144,apartment,4,2,2,0,5,0
10684,Setif,5434179,6645193,84,114,villa,single,True,20683,Blida,6102357,148,apartment,3,4,3,1,10,0
10685,Blida,5912824,8730674,84,138,apartment,divorced,True,20684,Ouargla,9326244,117,villa,3,4,0,1,8,0
10686,Blida,8617505,11387000,72,123,villa,divorced,True,20685,Batna,7373526,123,apartment,5,5,3,0,5,0
10687,Tizi Ouzou,8642925,11133076,94,132,duplex,divorced,True,20686,Algiers,9276044,139,apartment,5,0,3,2,8,0
10688,Bejaia,6091971,10086166,100,139,apartment,single,False,20687,Oran,7428894,93,duplex,2,2,3,3,6,0
10689,Setif,8925845,11365586,90,129,villa,single,True,20688,Annaba,7863662,150,villa,2,5,0,1,8,0
10690,Constantine,8731040,12680527,100,150,duplex,single,True,20689,Bejaia,9298092,85,apartment,2,5,2,1,1,0
10691,Setif,6292091,8882118,100,126,villa,married,False,20690,Batna,7951686,102,duplex,2,1,0,1,9,0
10692,Algiers,8102759,11120218,80,111,duplex,married,True,20691,Oran,8521466,82,duplex,3,2,0,3,2,0
10693,Annaba,8482856,10873906,78,136,villa,married,True,20692,Tizi Ouzou,7755791,145,apartment,3,5,2,3,6,0
10694,Algiers,5248461,7587075,86,115,apartment,divorced,True,20693,Blida,9167692,95,apartment,2,4,1,0,7,0
10695,Tizi Ouzou,6486145,7611225,95,133,apartment,married,False,20694,Tizi Ouzou,7282882,86,apartment,2,5,2,2,7,0
10696,Bejaia,7088405,10821680,70,116,villa,single,True,20695,Algiers,6275828,139,duplex,3,5,0,0,7,0
10697,Ouargla,7300646,10178122,86,106,duplex,married,False,20696,Constantine,8644227,136,apartment,5,0,3,2,5,0
10698,Setif,7482142,11276979,77,102,duplex,single,False,20697,Batna,8312203,103,villa,2,0,2,1,10,0
10699,Oran,6644590,10223825,84,125,duplex,married,True,20698,Annaba,6259089,81,duplex,2,3,1,1,2,0
10700,Algiers,5720029,7880991,83,127,apartment,divorced,True,20699,Annaba,8752579,129,villa,5,5,3,0,7,0
10701,Oran,7935075,10452389,82,107,apartment,single,False,20700,Oran,6013638,133,villa,5,4,1,3,7,0
10702,Algiers,7652500,9612520,74,122,villa,single,True,20701,Annaba,9619471,104,villa,2,3,0,2,1,0
10703,Annaba,6901808,10528575,95,149,villa,divorced,False,20702,Oran,9240415,101,duplex,4,2,3,0,1,0
10704,Annaba,7599358,9617284,97,139,villa,single,False,20703,Ouargla,6677406,116,villa,3,3,0,2,7,0
10705,Oran,5809966,8915214,90,113,apartment,single,False,20704,Ouargla,8628715,126,duplex,4,4,1,2,8,0
10706,Blida,8030402,9866451,87,114,villa,divorced,False,20705,Batna,7191983,149,villa,3,0,3,3,8,0
10707,Blida,7155321,10248120,71,115,duplex,single,True,20706,Constantine,6634605,122,apartment,5,4,2,1,10,0
10708,Algiers,8968945,11532020,100,126,apartment,divorced,False,20707,Algiers,9517991,112,villa,4,3,1,2,4,0
10709,Bejaia,6463834,9221178,82,110,apartment,divorced,True,20708,Batna,8367192,108,apartment,5,2,1,1,4,0
10710,Tizi Ouzou,6094738,8927858,91,132,duplex,divorced,True,20709,Oran,8369290,88,duplex,5,1,3,0,1,0
10711,Bejaia,8972495,12091593,76,131,duplex,single,True,20710,Setif,7487304,142,duplex,4,2,1,2,7,0
10712,Algiers,5973667,9054616,70,107,duplex,divorced,False,20711,Setif,7111717,100,villa,3,5,3,2,3,0
10713,Oran,7757538,11061812,77,132,villa,single,True,20712,Setif,8130902,135,villa,4,1,1,1,9,0
10714,Oran,6135979,9282900,88,136,duplex,married,True,20713,Algiers,7349347,145,villa,2,5,3,2,5,0
10715,Tizi Ouzou,8798613,11313476,73,101,apartment,divorced,True,20714,Constantine,8997715,81,duplex,3,4,3,0,3,0
10716,Bejaia,7527591,10166037,77,129,villa,married,True,20715,Blida,8162045,102,apartment,3,1,0,3,1,0
10717,Bejaia,5839587,7591006,88,135,duplex,single,True,20716,Constantine,7532532,96,villa,5,1,1,0,6,0
10718,Blida,7083170,9398739,86,121,duplex,divorced,False,20717,Algiers,9836108,101,villa,5,4,1,2,4,0
10719,Oran,5827875,7516305,100,160,villa,single,False,20718,Blida,6907010,148,villa,3,4,1,0,5,0
10720,Setif,7738397,10068056,79,113,duplex,married,False,20719,Tizi Ouzou,7956603,102,apartment,3,0,1,0,3,0
10721,Tizi Ouzou,7554829,9529984,81,114,villa,married,False,20720,Ouargla,7746234,143,apartment,2,4,3,3,10,0
10722,Setif,6319241,10010941,94,134,apartment,married,True,20721,Ouargla,6490098,147,duplex,3,5,0,0,1,0
10723,Bejaia,6943923,8468523,79,133,duplex,divorced,True,20722,Bejaia,6348663,142,apartment,5,2,3,3,7,0
10724,Setif,5455439,7090769,88,119,duplex,married,False,20723,Annaba,8303969,137,villa,2,0,0,3,5,0
10725,Ouargla,7976612,10588274,97,119,duplex,divorced,False,20724,Setif,6748247,125,duplex,5,3,3,0,4,0
10726,Tizi Ouzou,8965495,10184054,88,112,apartment,married,True,20725,Bejaia,9330484,148,villa,3,0,3,3,9,0
10727,Tizi Ouzou,7902240,11845408,87,146,apartment,single,True,20726,Setif,9267206,94,duplex,2,3,2,3,9,0
10728,Algiers,7958409,11244895,76,109,villa,divorced,True,20727,Constantine,9648375,95,apartment,4,1,3,1,4,0
10729,Batna,5404384,6501623,100,127,duplex,divorced,True,20728,Tizi Ouzou,8779185,130,villa,4,0,0,2,2,0
10730,Batna,5511743,8518282,91,130,villa,single,True,20729,Oran,9489273,91,villa,5,5,1,2,8,0
10731,Tizi Ouzou,8976362,10629781,86,107,duplex,single,True,20730,Ouargla,8620060,119,apartment,5,2,2,1,9,0
10732,Bejaia,8291636,11054585,75,102,duplex,single,True,20731,Oran,7992844,130,duplex,4,5,3,3,4,0
10733,Bejaia,5906651,7999689,98,147,apartment,married,True,20732,Batna,6901848,87,apartment,3,5,1,2,7,0
10734,Bejaia,5639694,8655427,74,133,apartment,married,True,20733,Bejaia,8326856,111,villa,3,0,1,3,1,0
10735,Bejaia,6689593,8393399,98,121,villa,divorced,False,20734,Ouargla,8292001,129,villa,3,1,2,3,10,0
10736,Tizi Ouzou,7788722,10916791,98,137,duplex,married,False,20735,Annaba,7821339,83,apartment,3,5,0,1,2,0
10737,Constantine,6888279,8321171,78,126,villa,single,False,20736,Bejaia,7060205,137,duplex,3,4,0,0,4,0
